,Title,Platform,others,joy,sadness,anger,surprise,disgust,fear
145,Persona 5,PlayStation4,0.46184636308446414,0.4585075027258327,0.004625244999534801,0.005564618103799348,0.0170488867074273,0.050288592772207444,0.0021187972547709174
146,Portal 2,PC,0.5108800870206993,0.379348563059368,0.005574201353432039,0.012779479922825215,0.016957860991257317,0.0709712651305268,0.0034885418956851094
147,Portal 2,PlayStation3,0.507386281410707,0.3876302513366967,0.008822388450247552,0.009224241210533458,0.013304462334809903,0.07180832335742542,0.0018240545109352135
148,Portal 2,Xbox360,0.5254137530297923,0.36973430945352415,0.00426086376962086,0.005858721074348799,0.021394522589302217,0.07152243585437812,0.0018154005994897222
149,Prince of Persia: The Sands of Time,GameCube,0.2941796801690208,0.6876095948054602,0.0016123625437581579,0.0016585711303999896,0.011438767879122921,0.0019998811736800476,0.0015011301362200316
150,Prince of Persia: The Sands of Time,PC,0.5657609694916755,0.32043359623057766,0.001477819492574728,0.002448639879003118,0.014890040603931948,0.09304298087023194,0.001945954959373872
151,Prince of Persia: The Sands of Time,PlayStation2,0.40133425672893747,0.5371635693354311,0.03477216786231399,0.002171998308829402,0.004558939966215243,0.018365718563426617,0.0016333351554979967
152,Prince of Persia: The Sands of Time,Xbox,0.4650420978292823,0.3332347723422571,0.0018961880600545061,0.003258770859101742,0.0040590087370946494,0.1904104831477161,0.002098667831160074
153,Quake,PC,0.6580004929273855,0.28593215873261213,0.0037045823730295024,0.0016331307255313238,0.027138661924982398,0.02085698474547821,0.0027339907479471924
154,Quake III Arena,Dreamcast,0.826157458126545,0.14803642511833456,0.0049784491420723,0.002125782222719825,0.0035548410960472747,0.01282739415182725,0.002319590887054775
155,Red Dead Redemption,PlayStation3,0.5184506891131703,0.3503520215605071,0.013090982032008421,0.003403355138426647,0.01586863939851719,0.09696794998426163,0.0018663616399468986
156,Red Dead Redemption,Xbox360,0.4903008321149301,0.37537590161320084,0.008987169900849988,0.013954723280080556,0.013925966624052436,0.09556587414133923,0.0018895251846963597
157,Resident Evil 4,GameCube,0.35901955327452684,0.5339641725256883,0.0015833553144272792,0.007771196049459585,0.036580763387767,0.05414769298157896,0.006933264755351074
158,Resident Evil 4,PlayStation2,0.48274267876276084,0.3820905875803318,0.008520895492145348,0.018585610362036122,0.018000914048802025,0.07957737145514295,0.010481941645670931
159,Resident Evil 4,PlayStation4,0.45563798086045104,0.3793025105874726,0.006464048319483235,0.055548010120724495,0.01119031696968397,0.08999848115490745,0.0018586397652850192
160,Rock Band,PlayStation2,0.4864092171192169,0.5009201914072037,0.00084994189091955,0.00167248677462335,0.0062501232605427,0.0020370065467432003,0.00186107953777535
161,Rock Band,PlayStation3,0.45142562108230777,0.45401532133837463,0.0017901765204441688,0.0022391099992091217,0.008364178593183128,0.08007916781753006,0.002086412641801816
162,Rock Band,Xbox360,0.4840113627159911,0.4028229366469366,0.00622994565778887,0.0023821514844188365,0.009906365075783585,0.09066616842756042,0.003981079394703292
163,Rock Band 2,PlayStation3,0.6715081200624505,0.21135378856949194,0.0016601970855844668,0.002158066869014817,0.006120663194451433,0.10518591621075753,0.002013252650309933
164,Rock Band 2,Wii,0.8286210149526596,0.13855417375452814,0.0012797648378181667,0.0017390455080506333,0.022006736680244384,0.006122426440318351,0.0016768285616610833
165,Rock Band 2,Xbox360,0.5453490949619342,0.32480404910508215,0.0016942723459043236,0.006610580040347327,0.007940994626979333,0.11179145637502452,0.0018095502010135175
166,Rock Band 3,PlayStation3,0.5793153507076204,0.2685338856698945,0.002219967183191284,0.038588697744999026,0.0053601461416109995,0.10408933699363838,0.001892604972235808
167,Rock Band 3,Wii,0.38300326507952476,0.5339329748724898,0.0013397910451102113,0.0022573062710256444,0.0042028239048603,0.07327019574586299,0.001993656805199
168,Rock Band 3,Xbox360,0.8415844908449799,0.09672728378791356,0.028357078835445717,0.0016479645249394498,0.004012153338408054,0.025599734964392412,0.0020712774276034373
169,SSX,PlayStation2,0.3675830263777503,0.5028181322891864,0.0014524114958475716,0.0041452058482848286,0.05263381618507468,0.06970439887871695,0.0016630140016786143
170,SSX,PlayStation3,0.5635197836587705,0.15739771578795977,0.02576228620473108,0.004802135824475659,0.0033167131250814584,0.2430003016857748,0.0022010553866715294
171,SSX,Xbox360,0.48690333168428296,0.22548054999340536,0.003198622269943923,0.028982956369126827,0.009430363142970327,0.24381322064138466,0.0021909440491491333
172,SSX 3,GameCube,0.22266794814039828,0.7587288541557349,0.0018264078180831565,0.0018959972101425043,0.011809311199771274,0.0015238701041949433,0.0015476368742225132
173,SSX 3,PlayStation2,0.38961452223537935,0.5798614383841466,0.0013483140431898286,0.0019421399462901119,0.009016057016283578,0.016581737509806634,0.001635792033214612
174,SSX 3,Xbox,0.21271325490222523,0.6926095852305969,0.0017493539579355307,0.002161167096346569,0.013092098614344171,0.07617565010710112,0.0014988782260423232
175,SSX Tricky,GameCube,0.41560168626407784,0.544895499634246,0.0016604574371335778,0.0016671397283465888,0.031081384875708107,0.003374378080479755,0.001719430477047889
176,SSX Tricky,PlayStation2,0.34179740670052444,0.6007632251156875,0.0014995935013178544,0.0025459941667080907,0.00385030933168965,0.04726334544300858,0.0022801141656765412
177,SSX Tricky,Xbox,0.47228399214024347,0.35983010885926586,0.0016780260678690834,0.0028688290622085,0.005786697535465116,0.1554848586286728,0.0020674897241405835
178,Sid Meier's Civilization II,PC,0.6024278888132336,0.3555409934609955,0.012797184065146707,0.002207301029134051,0.004083043765709793,0.0209715641929421,0.001972030834727986
179,Sid Meier's Civilization IV,PC,0.5711716498910664,0.2269102014479212,0.011182688116245322,0.009312513936497721,0.005635619972817511,0.173573562800685,0.002213768624292169
180,Sid Meier's Gettysburg!,PC,0.5741077897449335,0.4115370637737214,0.0013974647736176334,0.0020142779491531,0.0053060827000687176,0.00383729666161035,0.0018000540245944666
181,Skies of Arcadia,Dreamcast,0.35462547268683986,0.597640203316351,0.038213025750506086,0.0015829208962342815,0.004091771767923078,0.0022235836669871186,0.0016230054553252775
182,SoulCalibur,Dreamcast,0.30289371175070606,0.6648072123449916,0.0015269266480269035,0.001969510912507103,0.00796279439236964,0.01918477469395531,0.0016550610821771251
183,SoulCalibur II,GameCube,0.4342888485807091,0.4666154719732785,0.0020079001130139554,0.002434223542796091,0.024633537991834174,0.06827885678746914,0.001741165685321415
184,SoulCalibur II,PlayStation2,0.5501469611914621,0.4159496411577695,0.0015539175701430536,0.0018300435583417022,0.006027710373099435,0.022783766518760837,0.0017079843518634135
185,SoulCalibur II,Xbox,0.396965409675613,0.502587385152583,0.00148067706759316,0.0047975973022402725,0.0047305659245466345,0.08767828173295125,0.0017601035040569976
186,Star Wars: Knights of the Old Republic,PC,0.44541799086569384,0.445865332834232,0.002503634176911932,0.0050670046548475,0.011561225290113842,0.08776545051704016,0.0018193661153693465
187,Star Wars: Knights of the Old Republic,Xbox,0.32786882370837944,0.5951340076360494,0.01379596549748081,0.0022556177198516437,0.01904453533344374,0.04025047041008512,0.0016505866190290556
188,Starcraft II: Wings of Liberty,PC,0.5685400085492661,0.2252969482163112,0.006294136161203736,0.013103372719685409,0.00782501415920643,0.17693458126177905,0.0020059388299897315
189,Street Fighter Alpha 3,GameBoyAdvance,0.727740952000022,0.2574744807556272,0.00161598086124282,0.00155033228220416,0.00552629730664188,0.00399189074523742,0.00210010972805316
190,Street Fighter Alpha 3,PlayStation,0.52701261267066,0.4046548092379592,0.0016333338571711924,0.001718561182944777,0.059841671313803885,0.003502270730677946,0.0016367572914951845
191,Street Fighter IV,PC,0.6034357103386095,0.18112559489506694,0.0018801718700809714,0.028720229255434607,0.03256654886063183,0.14838515178998926,0.00388660931494082
192,Street Fighter IV,PlayStation3,0.49620137990198354,0.25998982992869885,0.006930995404466264,0.003482124205170651,0.021680577808398365,0.20951997219182716,0.0021951304812153163
193,Street Fighter IV,Xbox360,0.6138441838690492,0.13589663725140208,0.010046711805100944,0.0035172848290473246,0.014517874565723558,0.21983299162773198,0.0023443222171855445
194,Super Mario 3D World,WiiU,0.44811800522958145,0.47633441028642604,0.004267438072349562,0.006157215655944957,0.018491764341630704,0.04490970708198247,0.0017214629428628184
195,Super Mario 64,Nintendo64,0.4161205390897908,0.499198601333141,0.018824717804625274,0.006007307511641808,0.008928435627407017,0.04921634852968304,0.0017040539330437936
196,Super Mario Advance 4: Super Mario Bros. 3,GameBoyAdvance,0.5163416026958397,0.3699447184862081,0.001618385147247857,0.005169035225186355,0.010365486588506424,0.09470466244827197,0.0018561138657830333
197,Super Mario Galaxy,Wii,0.40123439097684643,0.4963522847687964,0.009579667030383343,0.011339869483831973,0.015805620736103795,0.06398635357974308,0.0017018144485570995
198,Super Mario Galaxy 2,Wii,0.49120354120519694,0.4310293834089305,0.0015187111582886915,0.0056272470633979025,0.025881683691581954,0.04311672936432916,0.0016227038311336533
199,Super Mario Odyssey,Switch,0.4609383982371631,0.4527875469215964,0.00803262939913747,0.0034114263223776393,0.016758256705763436,0.055097416056339506,0.0029743247644365024
200,Super Smash Bros. Brawl,Wii,0.4986091934601692,0.3756099718885326,0.002398164368827186,0.01697964880932964,0.007164876697881266,0.09733589626658196,0.0019022479383486082
201,Super Street Fighter IV,PlayStation3,0.7325531035742682,0.22684725598715566,0.008537527072526783,0.0018644078163956045,0.01738920231329516,0.010838474010360257,0.001970023422947352
202,Super Street Fighter IV,Xbox360,0.6023196308658674,0.10284360782959709,0.001841575605794746,0.0030458934981232155,0.002940299365526169,0.28506236531449336,0.0019465939482100462
203,System Shock 2,PC,0.631268844010751,0.2980236457614689,0.020174887948807757,0.0016858307990512446,0.00495672775524673,0.0391160519228842,0.0047740223512080645
204,Team Fortress 2,PC,0.49833774440439255,0.4076332579118276,0.005335164516212511,0.008232136840599976,0.006847258213209121,0.06971275493505674,0.003901683917101236
205,Tekken 3,PlayStation,0.40474799301268327,0.5576324233067377,0.0014017260966485668,0.0024375892001747,0.0032911242968919696,0.029069429260238748,0.0014197208333320195
206,Test Drive Le Mans,Dreamcast,0.26580378475288546,0.7232435494661331,0.0016217144438996332,0.0024530482866490333,0.0038186226350565,0.001583784391793067,0.0014754523290320667
207,The Elder Scrolls IV: Oblivion,PC,0.5603843219253601,0.2553891245376845,0.01619756929956713,0.0082300692355859,0.011695345952286823,0.14609059630229923,0.002012971960948695
208,The Elder Scrolls IV: Oblivion,PlayStation3,0.6098243106053984,0.24206103496322548,0.005235438850724042,0.01808992837914813,0.0057035152034802,0.11690491818530892,0.00218085290013681
209,The Elder Scrolls IV: Oblivion,Xbox360,0.498100425399686,0.38137245843644396,0.0018227941265252302,0.002358896749686115,0.016284151279551524,0.09758975662295853,0.002471508303036243
210,The Elder Scrolls V: Skyrim,PC,0.5488379179109073,0.24792554819602536,0.0051429817384001245,0.02419798079652983,0.008777166567474915,0.16198035533732083,0.0031380510256950774
211,The Elder Scrolls V: Skyrim,PlayStation3,0.58016694183936,0.1680984569658099,0.01646571811163438,0.03274850243181609,0.008840955011123877,0.18707668118604595,0.006602739619608716
212,The Elder Scrolls V: Skyrim,Switch,0.5095883059839252,0.32728559312818106,0.0017005594321138021,0.002660627425939267,0.029912690547159042,0.12687385908429857,0.0019783505097923666
213,The Elder Scrolls V: Skyrim,Xbox360,0.5133776345785602,0.38961775100250057,0.004052296893674668,0.011448273285483888,0.01823062927575601,0.059256107991930096,0.004017304070843261
214,The Last of Us,PlayStation3,0.5150886172705086,0.3831040910115977,0.01439656303663547,0.0043922123335066515,0.015921223402659515,0.06390594344514396,0.0031913489438053196
215,The Last of Us Remastered,PlayStation4,0.46383263335229147,0.4557892215209041,0.009689003348081341,0.003111031558801309,0.012996466375902632,0.04932071849788946,0.005260929280571514
216,The Legend of Zelda Collector's Edition,GameCube,0.46316736682572146,0.40570932389660314,0.0024130433488276887,0.03623998185106422,0.017639085399092723,0.07324256833552759,0.0015886292901334089
217,The Legend of Zelda: A Link to the Past,GameBoyAdvance,0.506091826595366,0.4378898183810922,0.013888005337609699,0.00251240862913924,0.00455018371150528,0.03294417555032225,0.0021235945509609916
218,The Legend of Zelda: Breath of the Wild,Switch,0.4200824434263718,0.44712581726401973,0.007286702657431798,0.0144033138748309,0.016862084657036498,0.08934711741252936,0.004892523882772383
219,The Legend of Zelda: Breath of the Wild,WiiU,0.5311088489352026,0.3403794378823719,0.006884927508185607,0.01133337791095698,0.01298612841720462,0.09266258910513264,0.004644688974326075
220,The Legend of Zelda: Majora's Mask,Nintendo64,0.6051295620420475,0.30510933039003635,0.002942896755267348,0.004283594934249684,0.01714422124934837,0.05865598803956466,0.006734413949273585
221,The Legend of Zelda: Ocarina of Time,Nintendo64,0.3918081565819703,0.5303425470484199,0.012044777069453715,0.006802170827243677,0.008379089149856528,0.04893156294199838,0.001691698602034388
222,The Legend of Zelda: Ocarina of Time 3D,3DS,0.49600490384207635,0.43181673707798696,0.008821003486433217,0.0018844006787024441,0.019525784718677015,0.040103351105886975,0.0018438175475302529
223,The Legend of Zelda: Skyward Sword,Wii,0.5019993694507001,0.36886681098714347,0.009352060345731425,0.013924151921811513,0.011023634232067755,0.09306213921431536,0.0017718364168398482
224,The Legend of Zelda: The Wind Waker,GameCube,0.47247539740483013,0.3858871304382718,0.008099615908532554,0.011156443094931471,0.00858172498905417,0.10902800693195194,0.004771681628844989
225,The Legend of Zelda: Twilight Princess,GameCube,0.5480505103702084,0.321061324974625,0.011209413872095886,0.002804120666741417,0.013934094143153762,0.10119120440336138,0.0017493359963946394
226,The Legend of Zelda: Twilight Princess,Wii,0.49852379501913674,0.4161157850339077,0.014415544222283593,0.005063897647923972,0.012220277627929994,0.051903019744058795,0.0017576801919494244
227,The Orange Box,PC,0.37703193439740745,0.5522771150017747,0.0014302773751891996,0.009911699066488507,0.020941396481216963,0.03685026247142649,0.001557307079251697
228,The Orange Box,PlayStation3,0.5892074619636829,0.293098740808835,0.02435348306740206,0.01451970188645641,0.009527505706170185,0.0672185779602097,0.002074532530968959
229,The Orange Box,Xbox360,0.4953298640548097,0.3979158895040628,0.001541221980266473,0.023564854784526145,0.01767316159913353,0.06234474329412555,0.0016302750278848464
230,The Sims,GameCube,0.5009306815336458,0.36018366483040154,0.0030895133604644377,0.0037072682971483564,0.0054466216170112255,0.12444321309885706,0.0021990198220009248
231,The Sims,PC,0.556060319658942,0.31505924441780037,0.0018318019563313788,0.012983544644577237,0.010171063063003508,0.10176408074599186,0.002129956600793523
232,The Sims,PlayStation2,0.5483300732060646,0.3121296848160758,0.0021585084687103123,0.005091678632500838,0.011865243761955397,0.11061759510387974,0.009807190494029746
233,The Sims,Xbox,0.5647842096578743,0.25127733912732864,0.007122998332811677,0.013035797630436666,0.005512458479238833,0.1559094468312751,0.002357759060234611
234,The Witcher 3: Wild Hunt,PC,0.4605466385149951,0.4327880682183018,0.008978244833819794,0.009302143009742816,0.015461498210748399,0.06974212226621382,0.0031812855894934483
235,The Witcher 3: Wild Hunt,PlayStation4,0.48306468914463757,0.41383087012505015,0.006963714231480708,0.005388444899393069,0.008169946964110846,0.0777705829340309,0.00481175241866802
236,The Witcher 3: Wild Hunt,XboxOne,0.4981342266534308,0.38592333814901253,0.0056783252095459966,0.007575589201204724,0.016262537506899113,0.08452751249087187,0.0018984625388647094
237,Tom Clancy's Splinter Cell,GameCube,0.3746314976985256,0.5411489034847666,0.0015543161231713334,0.05955850182799618,0.004420861213778413,0.01696296994729584,0.0017229730069326468
238,Tom Clancy's Splinter Cell,PC,0.5370743111189868,0.3120768143368574,0.0017750560057012694,0.021728789299635887,0.0338512436784286,0.09125322033166106,0.002240553265437439
239,Tom Clancy's Splinter Cell,PlayStation2,0.5558175119486722,0.2459821257269306,0.0016081944195320342,0.019800944433716834,0.023445385992421127,0.1513507547193016,0.0019950825980313658
240,Tom Clancy's Splinter Cell,Xbox,0.3837058720708792,0.4966838686959818,0.0015213153905090258,0.02144785465548164,0.010974273049465232,0.08406169973775451,0.0016051169529010775
241,Tom Clancy's Splinter Cell Chaos Theory,GameCube,0.6449761840381792,0.15479307906103448,0.0027767661376855574,0.10690650853627758,0.0026193296237449,0.08566524652165487,0.0022629204904659997
242,Tom Clancy's Splinter Cell Chaos Theory,PlayStation2,0.5385657409206033,0.32961737549425485,0.002427320225465553,0.002805835159961082,0.006382940795875153,0.11829396429718193,0.0019067849361282586
243,Tom Clancy's Splinter Cell Chaos Theory,Xbox,0.37127141062436353,0.5682338830291493,0.0013913983057136162,0.013114362892727983,0.019023659148453022,0.025198762147088622,0.001766524737052175
244,Tom Clancy's Splinter Cell Pandora Tomorrow,PlayStation2,0.5775140208295649,0.4114028484457069,0.0015067102892013333,0.0014275264434722998,0.004499386685589889,0.0018546640510773889,0.0017948961790857554
245,Tom Clancy's Splinter Cell Pandora Tomorrow,Xbox,0.6016970710949071,0.3789460157314615,0.0017128778873161097,0.001738029956487113,0.006040338081337702,0.007944483473341141,0.0019211583553001806
246,Tom Clancy's Splinter Cell: Chaos Theory,PC,0.5035296126654178,0.35117939240419593,0.0019205607612343878,0.019553407806911106,0.019299810898795296,0.10247339836747285,0.0020438090332076725
247,Tony Hawk's Pro Skater 2,Dreamcast,0.1650900017470121,0.6324869653210043,0.1947575269266963,0.0017353053670375999,0.00310302698053416,0.00141454108525064,0.00141260114032768
248,Tony Hawk's Pro Skater 2,GameBoyAdvance,0.22295854855328798,0.6072119620628655,0.00193490677047516,0.0024269831599667397,0.16126336047891524,0.0023247493663802197,0.0018794979900121401
249,Tony Hawk's Pro Skater 2,Nintendo64,0.5703843475785106,0.3514953919479416,0.0015283771337837168,0.05633207781809482,0.004463143918352778,0.013605403319363328,0.0021912866246161667
250,Tony Hawk's Pro Skater 2,PC,0.06028063874691725,0.9316432476043701,0.0011708395904861,0.00175197981297965,0.0028453486738726002,0.0011398487258702,0.0011680931784212
251,Tony Hawk's Pro Skater 2,PlayStation,0.4547953223593013,0.4267889576758323,0.002135163197445435,0.005882081082957038,0.013905965942391256,0.09458760563609035,0.0019049340626224394
252,Tony Hawk's Pro Skater 3,GameBoyAdvance,0.42105320026166737,0.47345582838170225,0.0013088559935566998,0.0641879961767699,0.00541513523785395,0.032447270699776674,0.002131770423147775
253,Tony Hawk's Pro Skater 3,GameCube,0.3447949950081798,0.49732348926437014,0.0016917379689402462,0.010552012419793717,0.07379650220704762,0.07025325490842353,0.0015879904206555153
254,Tony Hawk's Pro Skater 3,PC,0.20291791031403197,0.7867630581770625,0.0017267390337239855,0.0019346481421961856,0.003303500607476657,0.0015129694947972428,0.0018412090139463143
255,Tony Hawk's Pro Skater 3,PlayStation,0.4076694551331457,0.5192041407499346,0.06353559467243025,0.002032838267041306,0.002933389056124681,0.002976296782435331,0.0016482638602610248
256,Tony Hawk's Pro Skater 3,PlayStation2,0.45197531911121175,0.41149786467325283,0.0018614306760189362,0.020241452593737313,0.02116608886386856,0.09152212179562243,0.0017357341183179636
257,Tony Hawk's Pro Skater 3,Xbox,0.3914865848015655,0.5133738652379676,0.0013235662693411273,0.07329209031410172,0.0037521329623731183,0.01494288693224499,0.0018289018507030364
258,Tony Hawk's Pro Skater 4,GameBoyAdvance,0.979142427444458,0.0077471351251006,0.0018076720880344,0.0013027358800172,0.0023110590409487,0.0055404836311936,0.0021483565215021
259,Tony Hawk's Pro Skater 4,GameCube,0.2870622154857431,0.5786839084965842,0.0016107262927107144,0.001749141873525657,0.12758454454264465,0.0012827316864526142,0.0020266990509948
260,Tony Hawk's Pro Skater 4,PC,0.29134860541671515,0.6963458210229874,0.0014446993300225252,0.001719360210699925,0.0059738986019510255,0.001323251373833,0.0018443946028128
261,Tony Hawk's Pro Skater 4,PlayStation2,0.35701741850661006,0.5456893719862873,0.0014186578217263322,0.011296665160711261,0.00884535123922802,0.07403827250784477,0.001694269875502706
262,Tony Hawk's Pro Skater 4,Xbox,0.43432247382588685,0.4305104301699127,0.0027372067949423587,0.011743411382970659,0.008733117487281524,0.10989074881460202,0.0020626087401372168
263,Uncharted 2: Among Thieves,PlayStation3,0.42003705134568015,0.4966189388798526,0.0037477775494861544,0.003187385320387912,0.020223333168940295,0.0533221308332117,0.002863387585523494
264,Uncharted 3: Drake's Deception,PlayStation3,0.48838987342690865,0.3860190121293075,0.009363960687087976,0.0038760419414648286,0.02080193738624564,0.08975221317826458,0.0017969646612915951
265,Uncharted 4: A Thief's End,PlayStation4,0.42889686357898615,0.43329192361916763,0.011797728847393772,0.017146926424635996,0.018021868441456534,0.08843410306697715,0.002410585364782504
266,Undertale,PC,0.5509057005942201,0.31769580724945906,0.025845366925817723,0.004704014999302183,0.01862167908232012,0.079791068659652,0.0024363637324496643
267,Undertale,PlayStation4,0.5869854849834855,0.1965441456592928,0.0018567070150031016,0.005260219697195703,0.017857017579416767,0.18941885688377968,0.0020775634141709997
268,Unreal Tournament 2004,PC,0.3810972370262636,0.5455095419789305,0.0020803758934471593,0.006993847677834505,0.0064066240257389375,0.056216715839068995,0.0016956510089134466
269,Vagrant Story,PlayStation,0.540688174299714,0.3957782865064673,0.0031173794683659146,0.001923998491270644,0.004329183732341105,0.05035332137315598,0.003809654033208993
270,Viewtiful Joe,GameCube,0.4648254856650458,0.45939673126110286,0.0015082176255641869,0.0041449487192143555,0.004920979400669156,0.06266736189766065,0.0025362992815703427
271,Viewtiful Joe,PlayStation2,0.5391335541382432,0.26619380300398915,0.00146760963834818,0.00246633455390104,0.0041296817362307895,0.1845635786070488,0.00204539970727631
272,Virtua Fighter 4,PlayStation2,0.46339284099246325,0.3151973377848901,0.002714263757776513,0.0179847940974133,0.02041963827612462,0.177976423479298,0.002314705983735571
273,Virtua Fighter 4: Evolution,PlayStation2,0.6390397502552896,0.33009608945853647,0.001405657684829557,0.0018395204374211428,0.019313821591259422,0.006816925339600284,0.0014882516670262093
274,Warcraft III: Reign of Chaos,PC,0.43774872467098436,0.4725051858022825,0.001986214472081237,0.010541189269760798,0.019429166630665115,0.055964851789557776,0.0018246645019549717
275,What Remains of Edith Finch,PC,0.4526211752818199,0.3881979250654694,0.016332151709320845,0.00208850899889507,0.0164793594685761,0.12250901026709467,0.001771856434970636
276,What Remains of Edith Finch,PlayStation4,0.5208818501393709,0.3621459203107016,0.004497551578762224,0.0017911730151223913,0.028715294406616212,0.08015722199176832,0.0018109893592606202
277,What Remains of Edith Finch,XboxOne,0.37547279441995274,0.4165805902032714,0.06318606625427488,0.002404661686991157,0.003969607267728293,0.13658349168170905,0.0018027812974260858
278,Wipeout XL,PlayStation,0.8963489979505539,0.0913554173894226,0.0009186562238027749,0.001310894673224475,0.00637330429162825,0.00207961714477275,0.001613078347872875
279,World Soccer Winning Eleven 6 International,PlayStation2,0.38123699187833276,0.5258548333991452,0.0018582406857083713,0.002151628916700575,0.07171500303749256,0.015050718423611036,0.002132616276087725
280,World Soccer Winning Eleven 7 International,PC,0.3242868738906348,0.640501700423877,0.004181263975196418,0.022239323684890868,0.0027677608338896355,0.0036952566793735883,0.0023278468973276763
281,World Soccer Winning Eleven 7 International,PlayStation2,0.2934048009725908,0.6078511112961374,0.0018706183206328374,0.0029304294002940458,0.03978354582310805,0.052214677011458314,0.0019447975743483792
282,World of Goo,PC,0.579295853021138,0.3338458759566205,0.016893747670110263,0.0022221438917576024,0.015988686913930707,0.04989250689456969,0.001861172265642713
283,World of Goo,Switch,0.5295111644599173,0.34638544287170386,0.0014129632682953,0.0028900702535691776,0.005053954082541111,0.11254179998326835,0.002204593801353489
284,World of Goo,Wii,0.4783801057534974,0.40663456259488423,0.0014260751592767122,0.020461558208164782,0.016261717662351467,0.07501507522651876,0.0018209230109321878
285,World of Warcraft,PC,0.513607983698556,0.22557872349134994,0.011548308363646202,0.02195930689499413,0.008001277525371536,0.21702437544342998,0.0022800213717630614
